timestamp,x,y,z,qx,qy,qz,qw,bag_id
1703165314.5518763,-0.9300662875175476,-5.771009922027588,-0.8616788983345032,-0.0513374681502145,-0.0589216510904144,-0.6741259312521406,-0.7344705114639657,4
1703165314.597973,-0.9295787215232848,-5.756774425506592,-0.8611701726913452,-0.0530326260835719,-0.0573608383049535,-0.6750654639427495,-0.733610178631263,4
1703165314.64665,-0.929193913936615,-5.742652416229248,-0.8606359362602234,-0.0549967473408979,-0.0559172959621556,-0.6761980022372991,-0.7325331907596321,4
1703165314.701354,-0.9285374283790588,-5.72361421585083,-0.8596480488777161,-0.057114443487903,-0.0546125506764617,-0.6777809060432444,-0.7310050978323452,4
1703165314.749115,-0.9284384250640868,-5.710533142089844,-0.8590757846832275,-0.0592443104156134,-0.0532454273792589,-0.680020693031571,-0.7288531355461403,4
1703165314.7987702,-0.9282349944114684,-5.692394256591797,-0.8580843210220337,-0.0611229293202015,-0.0517314756417204,-0.6826437517885522,-0.7263507073606367,4
1703165314.851181,-0.9282451868057252,-5.674193382263184,-0.8570572733879089,-0.0627106754041512,-0.0501903250792682,-0.68578594977227,-0.7233574037457128,4
1703165314.903945,-0.9285460114479064,-5.655063629150391,-0.8558685183525085,-0.0638817441777658,-0.0485973850813981,-0.6894134989628037,-0.7199072470616761,4
1703165314.9497712,-0.9292733669281006,-5.639114856719971,-0.8548705577850342,-0.0647932690141828,-0.0471105193822429,-0.6935708548180173,-0.7159203172148391,4
1703165314.9998004,-0.9302881360054016,-5.61962366104126,-0.8533778786659241,-0.0656440640372229,-0.045636047240736,-0.6985982602821331,-0.7110335285903859,4
1703165315.0495367,-0.9316768646240234,-5.603095054626465,-0.8520267605781555,-0.0663804238306628,-0.0441236188819731,-0.704566257435416,-0.7051475976505,4
1703165315.099309,-0.9335355162620544,-5.582607269287109,-0.8500920534133911,-0.067045510881732,-0.042639732038014,-0.7112468219232644,-0.6984373350748013,4
1703165315.150945,-0.9357681274414062,-5.563216209411621,-0.8481841683387756,-0.0675724943343627,-0.0413291553469281,-0.7183067306634113,-0.6912027919586143,4
1703165315.199425,-0.9383673071861268,-5.5435075759887695,-0.8462023735046387,-0.0678352131070782,-0.0400952663382495,-0.7261525560953835,-0.6830030883942786,4
1703165315.2497857,-0.9413469433784484,-5.523602485656738,-0.8442205786705017,-0.067913771048442,-0.038996628972197,-0.7335813249937561,-0.675074382754367,4
1703165315.299168,-0.944858968257904,-5.502687454223633,-0.8421151041984558,-0.0680540556539765,-0.0379695688975055,-0.741327833166924,-0.6666033311639062,4
1703165315.356795,-0.9488508701324464,-5.481173515319824,-0.8399869203567505,-0.0681132348225666,-0.0371157557506681,-0.7490643044604991,-0.6579404803629056,4
1703165315.3993304,-0.9525375366210938,-5.465044498443604,-0.8385628461837769,-0.0679934086344705,-0.0365178940085698,-0.7571791688788292,-0.648631672072379,4
1703165315.4516928,-0.9574277997016908,-5.443465232849121,-0.8364906907081604,-0.0678172292271559,-0.0359043174229872,-0.7646935417744946,-0.6398089484984717,4
1703165315.4994545,-0.9626099467277528,-5.423306941986084,-0.8346108198165894,-0.0676076761360299,-0.0352647044581018,-0.7725191643577509,-0.6303964970135624,4
1703165315.5514684,-0.9682425260543824,-5.403128623962402,-0.8327966332435608,-0.0672342976565801,-0.0346867072338664,-0.7802660481385845,-0.6208552775664347,4
1703165315.60843,-0.9757416248321532,-5.379024505615234,-0.8307679891586304,-0.0669733027918376,-0.0344783973273332,-0.7882344254586672,-0.6107473351171794,4
1703165315.6497698,-0.9811711311340332,-5.362574577331543,-0.8294340968132019,-0.066392689321468,-0.0342541473232908,-0.7954832794383078,-0.6013526555440597,4
